datetime,Season,Type,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayTeamScore,AwayTeamHasWon,HomeTeam,HomeTeamScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,AwayFieldGoalPercentage,HomeFieldGoalPercentage,AwayThreePointPercentage,HomeThreePointPercentage,AwayTurnovers,HomeTurnovers,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
2019-11-18,2020,RegularSeason,11/18/19,7:00 PM ET,Mon,11/18/19 @ 7:00 PM ET,,Final,CLE,105,False,NY,123,True,/assets/images/nba/logos/CLE.png,/assets/images/nba/logos/NY.png,,,,,,,"Q1, Q2, Q3, Q4","32, 32, 30, 29","20, 31, 20, 34",1,,,-3.0,3.0,100,-110,208.5,-110.0,-110.0,,,,,-221.0,177.0,-5.5,5.5,-110.0,-110.0,210.0,-112.0,-110.0,,,,,-230.0,188.0,-5.5,5.5,-110.0,-110.0,211.0,-112.0,-109.0,,,,,-245.0,200.0,-5.5,5.5,-110.0,-110.0,209.5,-120.0,-105.0,,,,,-215.0,170.0,-5.5,5.5,-110.0,-110.0,210.0,-112.0,-109.0,,,,,,,,,,,,,,,,,,-235.0,185.0,-5.5,5.5,-105.0,-105.0,210.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-18,2020,RegularSeason,11/18/19,8:00 PM ET,Mon,11/18/19 @ 8:00 PM ET,,Final,POR,108,False,HOU,132,True,/assets/images/nba/logos/POR.png,/assets/images/nba/logos/HOU.png,,,,,,,"Q1, Q2, Q3, Q4","29, 35, 35, 33","30, 20, 26, 32",1,,,-6.5,6.5,-105,-105,231.5,-110.0,-110.0,,,,,-333.0,266.0,-7.5,7.5,-110.0,-110.0,231.0,-112.0,-109.0,,,,,-335.0,270.0,-7.5,7.5,-110.0,-110.0,231.0,-112.0,-109.0,,,,,-320.0,250.0,-7.5,7.5,-110.0,-110.0,231.0,-110.0,-110.0,,,,,-335.0,270.0,-7.5,7.5,-110.0,-110.0,231.0,-112.0,-108.0,,,,,,,,,,,,,,,,,,-330.0,255.0,-7.5,7.5,-105.0,-105.0,231.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-18,2020,RegularSeason,11/18/19,8:30 PM ET,Mon,11/18/19 @ 8:30 PM ET,,Final,SA,110,False,DAL,117,True,/assets/images/nba/logos/SA.png,/assets/images/nba/logos/DAL.png,,,,,,,"Q1, Q2, Q3, Q4","36, 23, 34, 24","22, 27, 30, 31",1,,,-4.5,4.5,-110,100,226.5,-105.0,-115.0,,,,,-197.0,164.0,-4.5,4.5,-113.0,-109.0,224.0,-112.0,-109.0,,,,,-195.0,163.0,-4.5,4.5,-112.0,-109.0,224.0,-112.0,-109.0,,,,,-215.0,180.0,-4.5,4.5,-120.0,100.0,224.5,-110.0,-110.0,,,,,-195.0,163.0,-4.5,4.5,-112.0,-109.0,224.0,-112.0,-109.0,,,,,,,,,,,,,,,,,,-200.0,170.0,-5.0,5.0,100.0,-110.0,224.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19,2020,RegularSeason,11/19/19,10:00 PM ET,Tue,11/19/19 @ 10:00 PM ET,,Final,PHO,116,False,SAC,120,True,/assets/images/nba/logos/PHO.png,/assets/images/nba/logos/SAC.png,,,,,,,"Q1, Q2, Q3, Q4","33, 29, 25, 33","19, 26, 30, 41",1,-120.0,100.0,-1.0,1.0,-105,-105,220.5,-110.0,-110.0,,,,,-144.0,121.0,-2.5,2.5,-113.0,-108.0,218.0,-112.0,-109.0,,,,,-143.0,120.0,-2.5,2.5,-113.0,-108.0,218.0,-112.0,-109.0,,,,,-136.0,116.0,-2.5,2.5,-110.0,-110.0,218.5,100.0,-120.0,,,,,-143.0,120.0,-2.5,2.5,-113.0,-108.0,218.0,-112.0,-109.0,,,,,,,,,,,,,,,,,,-150.0,130.0,-3.0,3.0,-105.0,-105.0,218.5,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19,2020,RegularSeason,11/19/19,8:00 PM ET,Tue,11/19/19 @ 8:00 PM ET,,Final,GS,114,True,MEM,95,False,/assets/images/nba/logos/GS.png,/assets/images/nba/logos/MEM.png,,,,,,,"Q1, Q2, Q3, Q4","30, 16, 26, 23","28, 33, 22, 31",1,,,-6.0,6.0,-105,-105,222.0,-105.0,-115.0,,,,,-266.0,217.0,-6.5,6.5,-108.0,-113.0,222.0,-112.0,-110.0,,,,,-265.0,220.0,-6.5,6.5,-108.0,-113.0,222.0,-112.0,-109.0,,,,,-260.0,210.0,-6.0,6.0,-110.0,-110.0,222.0,-110.0,-110.0,,,,,-265.0,220.0,-6.5,6.5,-107.0,-113.0,222.0,-112.0,-109.0,,,,,,,,,,,,,,,,,,-265.0,210.0,-6.0,6.0,-110.0,100.0,222.0,-105.0,-115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19,2020,RegularSeason,11/19/19,8:00 PM ET,Tue,11/19/19 @ 8:00 PM ET,,Final,POR,104,False,NO,115,True,/assets/images/nba/logos/POR.png,/assets/images/nba/logos/NO.png,,,,,,,"Q1, Q2, Q3, Q4","27, 26, 35, 27","28, 26, 25, 25",1,135.0,-162.0,3.5,-3.5,-109,-112,,,,,,,,-157.0,132.0,-3.0,3.0,-112.0,-109.0,231.5,-112.0,-110.0,,,,,-157.0,132.0,-3.0,3.0,-112.0,-109.0,231.5,-112.0,-109.0,,,,,-148.0,126.0,-3.5,3.5,100.0,-120.0,232.5,-105.0,-115.0,,,,,-157.0,132.0,-3.0,3.0,-112.0,-109.0,231.5,-112.0,-109.0,,,,,,,,,,,,,,,,,,-160.0,135.0,-3.5,3.5,-105.0,-105.0,231.5,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19,2020,RegularSeason,11/19/19,10:30 PM ET,Tue,11/19/19 @ 10:30 PM ET,,Final,OKC,107,False,LAL,112,True,/assets/images/nba/logos/OKC.png,/assets/images/nba/logos/LAL.png,,,,,,,"Q1, Q2, Q3, Q4","33, 30, 30, 19","28, 25, 34, 20",1,-460.0,350.0,-9.5,9.5,-110,-110,,,,,,,,-612.0,458.0,-11.0,11.0,-107.0,-113.0,210.0,-108.0,-113.0,,,,,-590.0,460.0,-11.0,11.0,-107.0,-113.0,210.0,-108.0,-113.0,,,,,-650.0,460.0,-11.5,11.5,100.0,-120.0,209.5,-110.0,-110.0,,,,,-590.0,460.0,-11.0,11.0,-107.0,-113.0,210.0,-108.0,-113.0,,,,,,,,,,,,,,,,,,-650.0,470.0,-11.0,11.0,-110.0,100.0,209.5,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20,2020,RegularSeason,11/20/19,7:30 PM ET,Wed,11/20/19 @ 7:30 PM ET,,Final,CHA,91,False,BKN,101,True,/assets/images/nba/logos/CHA.png,/assets/images/nba/logos/BKN.png,,,,,,,"Q1, Q2, Q3, Q4","26, 30, 26, 19","26, 25, 22, 18",1,-174.0,148.0,-3.5,3.5,-120,100,220.5,-110.0,-110.0,,,,,-187.0,155.0,-4.5,4.5,-112.0,-109.0,219.0,-112.0,-110.0,,,,,-186.0,155.0,-4.5,4.5,-112.0,-109.0,219.0,-112.0,-109.0,,,,,-178.0,148.0,-4.0,4.0,-110.0,-110.0,219.0,-110.0,-110.0,,,,,-186.0,155.0,-4.5,4.5,-112.0,-109.0,219.0,-112.0,-109.0,,,,,,,,,,,,,,,,,,-190.0,160.0,-4.5,4.5,-105.0,-105.0,219.0,-105.0,-115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20,2020,RegularSeason,11/20/19,7:30 PM ET,Wed,11/20/19 @ 7:30 PM ET,,Final,ORL,97,False,TOR,113,True,/assets/images/nba/logos/ORL.png,/assets/images/nba/logos/TOR.png,,,,,,,"Q1, Q2, Q3, Q4","32, 29, 18, 34","32, 19, 17, 29",1,,,-4.5,4.5,-105,-105,208.5,-110.0,-110.0,,,,,-157.0,132.0,-3.0,3.0,-112.0,-110.0,207.5,-112.0,-109.0,,,,,-157.0,133.0,-3.0,3.0,-112.0,-109.0,207.5,-112.0,-109.0,,,,,-146.0,124.0,-3.0,3.0,-110.0,-110.0,207.5,-105.0,-115.0,,,,,-157.0,133.0,-3.0,3.0,-112.0,-109.0,207.5,-112.0,-109.0,,,,,,,,,,,,,,,,,,-160.0,135.0,-3.0,3.0,-105.0,-105.0,206.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20,2020,RegularSeason,11/20/19,7:00 PM ET,Wed,11/20/19 @ 7:00 PM ET,,Final,NY,104,False,PHI,109,True,/assets/images/nba/logos/NY.png,/assets/images/nba/logos/PHI.png,,,,,,,"Q1, Q2, Q3, Q4","27, 26, 21, 35","25, 26, 28, 25",1,,,-12.5,12.5,-115,105,213.5,-110.0,-110.0,,,,,-1000.0,641.0,-12.5,12.5,-112.0,-110.0,211.0,-109.0,-112.0,,,,,-1000.0,650.0,-12.5,12.5,-112.0,-110.0,211.0,-109.0,-112.0,,,,,-850.0,590.0,-12.5,12.5,-110.0,-110.0,210.5,-110.0,-110.0,,,,,-1000.0,650.0,-12.5,12.5,-112.0,-110.0,211.0,-109.0,-112.0,,,,,,,,,,,,,,,,,,,,-12.5,12.5,-105.0,-105.0,210.5,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20,2020,RegularSeason,11/20/19,7:30 PM ET,Wed,11/20/19 @ 7:30 PM ET,,Final,CLE,100,False,MIA,124,True,/assets/images/nba/logos/CLE.png,/assets/images/nba/logos/MIA.png,,,,,,,"Q1, Q2, Q3, Q4","32, 43, 24, 25","22, 26, 29, 23",1,-420.0,326.0,-9.0,9.0,-110,-110,,,,,,,,-470.0,364.0,-9.5,9.5,-110.0,-110.0,214.0,-108.0,-113.0,,,,,-455.0,360.0,-9.5,9.5,-110.0,-110.0,214.0,-108.0,-113.0,,,,,-500.0,380.0,-10.0,10.0,-110.0,-110.0,213.5,-110.0,-110.0,,,,,-455.0,360.0,-9.5,9.5,-110.0,-110.0,214.0,-108.0,-113.0,,,,,,,,,,,,,,,,,,-520.0,380.0,-9.5,9.5,-105.0,-105.0,213.5,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20,2020,RegularSeason,11/20/19,10:00 PM ET,Wed,11/20/19 @ 10:00 PM ET,,F/OT,BOS,104,False,LAC,107,True,/assets/images/nba/logos/BOS.png,/assets/images/nba/logos/LAC.png,,,,,,,"Q1, Q2, Q3, Q4, OT","22, 18, 29, 28, 10","21, 21, 33, 22, 7",1,-210.0,173.0,-5.0,5.0,-112,-109,,,,,,,,-312.0,253.0,-7.5,7.5,-110.0,-110.0,217.5,-108.0,-113.0,,,,,-315.0,260.0,-7.5,7.5,-110.0,-110.0,217.5,-108.0,-113.0,,,,,-290.0,235.0,-6.5,6.5,-120.0,100.0,217.0,-110.0,-110.0,,,,,-315.0,260.0,-7.5,7.5,-110.0,-110.0,217.5,-108.0,-113.0,,,,,,,,,,,,,,,,,,-310.0,240.0,-7.5,7.5,-105.0,-105.0,217.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20,2020,RegularSeason,11/20/19,9:00 PM ET,Wed,11/20/19 @ 9:00 PM ET,,Final,HOU,95,False,DEN,105,True,/assets/images/nba/logos/HOU.png,/assets/images/nba/logos/DEN.png,,,,,,,"Q1, Q2, Q3, Q4","27, 27, 28, 23","22, 29, 22, 22",1,,,-2.0,2.0,-105,-105,225.0,-110.0,-110.0,,,,,-115.0,-104.0,-1.0,1.0,-109.0,-112.0,221.5,-112.0,-110.0,,,,,-113.0,-105.0,-1.0,1.0,-109.0,-112.0,221.5,-112.0,-109.0,,,,,-114.0,-102.0,-1.0,1.0,-110.0,-110.0,221.5,-110.0,-110.0,,,,,-113.0,-105.0,-1.0,1.0,-109.0,-112.0,221.5,-112.0,-109.0,,,,,,,,,,,,,,,,,,-120.0,100.0,-1.5,1.5,-105.0,-105.0,221.5,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20,2020,RegularSeason,11/20/19,8:00 PM ET,Wed,11/20/19 @ 8:00 PM ET,,Final,DET,89,False,CHI,109,True,/assets/images/nba/logos/DET.png,/assets/images/nba/logos/CHI.png,,,,,,,"Q1, Q2, Q3, Q4","30, 29, 25, 25","30, 25, 16, 18",1,,,-1.5,1.5,100,-110,218.5,-110.0,-110.0,,,,,-109.0,-111.0,-1.0,1.0,-109.0,-112.0,222.0,-112.0,-109.0,,,,,-114.0,-107.0,-1.0,1.0,-109.0,-112.0,222.0,-112.0,-109.0,,,,,100.0,-116.0,1.0,-1.0,-110.0,-110.0,221.5,-115.0,-105.0,,,,,-114.0,-107.0,-1.0,1.0,-109.0,-112.0,222.0,-112.0,-109.0,,,,,,,,,,,,,,,,,,-105.0,-115.0,1.0,-1.0,-105.0,-105.0,222.5,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20,2020,RegularSeason,11/20/19,8:00 PM ET,Wed,11/20/19 @ 8:00 PM ET,,Final,UTA,103,True,MIN,95,False,/assets/images/nba/logos/UTA.png,/assets/images/nba/logos/MIN.png,,,,,,,"Q1, Q2, Q3, Q4","19, 27, 22, 27","26, 22, 25, 30",1,115.0,-136.0,2.5,-2.5,-109,-112,,,,,,,,126.0,-150.0,3.0,-3.0,-109.0,-112.0,223.5,-113.0,-108.0,,,,,125.0,-148.0,3.0,-3.0,-109.0,-112.0,223.5,-113.0,-108.0,,,,,130.0,-152.0,3.5,-3.5,-120.0,100.0,223.5,-110.0,-110.0,,,,,125.0,-148.0,3.0,-3.0,-109.0,-112.0,223.5,-112.0,-108.0,,,,,,,,,,,,,,,,,,130.0,-150.0,3.0,-3.0,-105.0,-105.0,223.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20,2020,RegularSeason,11/20/19,7:30 PM ET,Wed,11/20/19 @ 7:30 PM ET,,Final,GS,94,False,DAL,142,True,/assets/images/nba/logos/GS.png,/assets/images/nba/logos/DAL.png,,,,,,,"Q1, Q2, Q3, Q4","44, 30, 30, 38","16, 22, 26, 30",1,,,-13.5,13.5,100,-110,221.5,-110.0,-110.0,,,,,-1426.0,898.0,-14.5,14.5,-111.0,-109.0,217.0,-109.0,-112.0,,,,,-1430.0,950.0,-14.5,14.5,-112.0,-109.0,217.0,-109.0,-112.0,,,,,-1300.0,890.0,-15.0,15.0,-110.0,-110.0,216.5,-110.0,-110.0,,,,,-1430.0,950.0,-14.5,14.5,-110.0,-109.0,217.0,-109.0,-112.0,,,,,,,,,,,,,,,,,,-1250.0,800.0,-14.5,14.5,-110.0,100.0,216.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20,2020,RegularSeason,11/20/19,7:00 PM ET,Wed,11/20/19 @ 7:00 PM ET,,Final,SA,132,False,WAS,138,True,/assets/images/nba/logos/SA.png,/assets/images/nba/logos/WAS.png,,,,,,,"Q1, Q2, Q3, Q4","35, 28, 38, 37","38, 31, 29, 34",1,,,3.0,-3.0,-120,110,239.5,-110.0,-110.0,,,,,104.0,-126.0,1.5,-1.5,-110.0,-112.0,237.5,-113.0,-109.0,,,,,100.0,-122.0,1.5,-1.5,-110.0,-112.0,237.5,-112.0,-109.0,,,,,110.0,-128.0,1.5,-1.5,100.0,-120.0,237.5,-105.0,-115.0,,,,,100.0,-122.0,1.5,-1.5,-110.0,-112.0,237.5,-112.0,-109.0,,,,,,,,,,,,,,,,,,115.0,-135.0,2.0,-2.0,-105.0,-105.0,237.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20,2020,RegularSeason,11/20/19,7:30 PM ET,Wed,11/20/19 @ 7:30 PM ET,,Final,MIL,135,True,ATL,127,False,/assets/images/nba/logos/MIL.png,/assets/images/nba/logos/ATL.png,,,,,,,"Q1, Q2, Q3, Q4","26, 35, 22, 44","34, 24, 38, 39",1,,,10.0,-10.0,-105,-105,233.0,-105.0,-115.0,,,,,488.0,-668.0,11.0,-11.0,-110.0,-110.0,232.5,-113.0,-108.0,,,,,500.0,-670.0,11.0,-11.0,-110.0,-110.0,232.5,-113.0,-108.0,,,,,470.0,-650.0,11.0,-11.0,-110.0,-110.0,233.5,-105.0,-115.0,,,,,500.0,-670.0,11.0,-11.0,-110.0,-110.0,232.5,-113.0,-108.0,,,,,,,,,,,,,,,,,,470.0,-660.0,11.0,-11.0,-105.0,-105.0,232.0,-115.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-21,2020,RegularSeason,11/21/19,10:30 PM ET,Thu,11/21/19 @ 10:30 PM ET,,Final,NO,124,True,PHO,121,False,/assets/images/nba/logos/NO.png,/assets/images/nba/logos/PHO.png,,,,,,,"Q1, Q2, Q3, Q4","33, 33, 28, 27","38, 21, 36, 29",1,-215.0,180.0,-5.0,5.0,-110,-110,,,,,,,,-163.0,136.0,-3.5,3.5,-111.0,-110.0,234.0,-112.0,-109.0,,,,,-157.0,133.0,-3.0,3.0,-112.0,-109.0,234.5,-112.0,-109.0,,,,,-162.0,136.0,-3.5,3.5,-110.0,-110.0,234.5,-110.0,-110.0,,,,,-167.0,140.0,-3.5,3.5,-112.0,-109.0,234.0,-112.0,-109.0,,,,,,,,,,,,,,,,,,-160.0,135.0,-3.5,3.5,-105.0,-105.0,233.0,-135.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-21,2020,RegularSeason,11/21/19,8:00 PM ET,Thu,11/21/19 @ 8:00 PM ET,,Final,POR,129,False,MIL,137,True,/assets/images/nba/logos/POR.png,/assets/images/nba/logos/MIL.png,,,,,,,"Q1, Q2, Q3, Q4","37, 35, 35, 30","27, 31, 40, 31",1,-650.0,490.0,-11.5,11.5,-110,-110,,,,,,,,-993.0,669.0,-14.0,14.0,-110.0,-110.0,229.0,-114.0,-107.0,,,,,-910.0,650.0,-14.0,14.0,-110.0,-110.0,229.0,-114.0,-107.0,,,,,-1200.0,790.0,-13.5,13.5,-120.0,100.0,228.5,-110.0,-110.0,,,,,-910.0,650.0,-14.0,14.0,-110.0,-110.0,229.0,-114.0,-107.0,,,,,,,,,,,,,,,,,,-1075.0,700.0,-14.0,14.0,-110.0,100.0,228.5,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-22,2020,RegularSeason,11/22/19,8:30 PM ET,Fri,11/22/19 @ 8:30 PM ET,,Final,CLE,101,False,DAL,143,True,/assets/images/nba/logos/CLE.png,/assets/images/nba/logos/DAL.png,,,,,,,"Q1, Q2, Q3, Q4","29, 37, 45, 32","26, 16, 29, 30",1,,,-10.0,10.0,100,-110,220.0,-110.0,-110.0,,,,,-515.0,391.0,-10.0,10.0,-110.0,-110.0,221.5,-113.0,-108.0,,,,,-500.0,390.0,-10.0,10.0,-110.0,-110.0,221.5,-113.0,-108.0,,,,,-500.0,380.0,-9.5,9.5,-120.0,100.0,221.0,-110.0,-110.0,,,,,-500.0,390.0,-10.0,10.0,-110.0,-110.0,221.5,-113.0,-108.0,,,,,,,,,,,,,,,,,,-580.0,420.0,-10.0,10.0,-105.0,-105.0,221.5,-115.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-22,2020,RegularSeason,11/22/19,10:30 PM ET,Fri,11/22/19 @ 10:30 PM ET,,Final,HOU,119,False,LAC,122,True,/assets/images/nba/logos/HOU.png,/assets/images/nba/logos/LAC.png,,,,,,,"Q1, Q2, Q3, Q4","31, 24, 25, 42","23, 28, 33, 35",1,,,-5.0,5.0,-105,-105,228.0,-110.0,-110.0,,,,,-219.0,179.0,-5.5,5.5,-110.0,-110.0,226.5,-112.0,-109.0,,,,,-220.0,180.0,-5.5,5.5,-110.0,-110.0,226.5,-112.0,-108.0,,,,,-230.0,192.0,-5.5,5.5,-110.0,-110.0,226.5,-110.0,-110.0,,,,,-220.0,180.0,-5.5,5.5,-110.0,-110.0,226.5,-112.0,-108.0,,,,,,,,,,,,,,,,,,-215.0,170.0,-5.5,5.5,100.0,-110.0,226.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-22,2020,RegularSeason,11/22/19,9:00 PM ET,Fri,11/22/19 @ 9:00 PM ET,,Final,GS,109,False,UTA,113,True,/assets/images/nba/logos/GS.png,/assets/images/nba/logos/UTA.png,,,,,,,"Q1, Q2, Q3, Q4","30, 35, 25, 23","28, 23, 21, 37",1,-2000.0,1100.0,-15.5,15.5,-112,-109,,,,,,,,-1809.0,1042.0,-16.0,16.0,-112.0,-109.0,209.0,-109.0,-112.0,,,,,-1667.0,1050.0,-16.0,16.0,-112.0,-109.0,209.0,-109.0,-112.0,,,,,-1500.0,960.0,-15.5,15.5,-120.0,100.0,208.5,-110.0,-110.0,,,,,-1667.0,1050.0,-16.0,16.0,-112.0,-109.0,209.0,-109.0,-112.0,,,,,,,,,,,,,,,,,,-2000.0,1100.0,-16.0,16.0,-105.0,-105.0,208.5,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-22,2020,RegularSeason,11/22/19,8:00 PM ET,Fri,11/22/19 @ 8:00 PM ET,,Final,SA,104,False,PHI,115,True,/assets/images/nba/logos/SA.png,/assets/images/nba/logos/PHI.png,,,,,,,"Q1, Q2, Q3, Q4","29, 30, 28, 28","22, 30, 28, 24",1,,,-8.0,8.0,-105,-105,224.5,-110.0,-110.0,,,,,-302.0,245.0,-7.0,7.0,-110.0,-110.0,221.0,-112.0,-109.0,,,,,-305.0,250.0,-7.0,7.0,-110.0,-110.0,221.0,-112.0,-109.0,,,,,-290.0,235.0,-7.0,7.0,-110.0,-110.0,220.5,-120.0,100.0,,,,,-305.0,250.0,-7.0,7.0,-110.0,-110.0,221.0,-112.0,-108.0,,,,,,,,,,,,,,,,,,,,-7.0,7.0,-105.0,-105.0,220.5,-105.0,-115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-22,2020,RegularSeason,11/22/19,9:00 PM ET,Fri,11/22/19 @ 9:00 PM ET,,Final,BOS,92,False,DEN,96,True,/assets/images/nba/logos/BOS.png,/assets/images/nba/logos/DEN.png,,,,,,,"Q1, Q2, Q3, Q4","27, 18, 25, 26","13, 21, 23, 35",1,,,-4.5,4.5,100,-110,206.0,-110.0,-110.0,,,,,-215.0,175.0,-5.5,5.5,-108.0,-112.0,206.5,-112.0,-110.0,,,,,-215.0,175.0,-5.5,5.5,-108.0,-112.0,206.5,-112.0,-109.0,,,,,-225.0,186.0,-5.5,5.5,-110.0,-110.0,206.5,-110.0,-110.0,,,,,-215.0,175.0,-5.5,5.5,-108.0,-112.0,206.5,-112.0,-109.0,,,,,,,,,,,,,,,,,,-220.0,175.0,-5.0,5.0,-105.0,-105.0,206.5,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-22,2020,RegularSeason,11/22/19,8:00 PM ET,Fri,11/22/19 @ 8:00 PM ET,,Final,LAL,130,True,OKC,127,False,/assets/images/nba/logos/LAL.png,/assets/images/nba/logos/OKC.png,,,,,,,"Q1, Q2, Q3, Q4","33, 34, 36, 24","34, 32, 40, 24",1,,,4.5,-4.5,-105,-105,211.0,-110.0,-110.0,,,,,163.0,-199.0,4.5,-4.5,-110.0,-112.0,209.5,-113.0,-108.0,,,,,163.0,-195.0,4.5,-4.5,-109.0,-112.0,209.5,-113.0,-108.0,,,,,160.0,-190.0,4.5,-4.5,-110.0,-110.0,209.5,-110.0,-110.0,,,,,163.0,-195.0,4.5,-4.5,-109.0,-112.0,209.5,-113.0,-108.0,,,,,,,,,,,,,,,,,,170.0,-215.0,4.5,-4.5,100.0,-110.0,209.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
